S05184_1:101		
830.267	41	
830.744	36	
831.221	39	
831.698	42	
832.176	45	
832.653	53	
833.13	47	
833.607	44	
834.085	36	
834.562	30	
835.039	30	
835.517	26	
835.994	29	
836.471	29	
836.949	31	
837.426	34	
837.904	27	
838.381	31	
838.859	24	
839.336	19	
839.814	21	
840.292	17	
840.769	17	
841.247	20	
841.725	22	
842.203	27	
842.68	31	
843.158	26	
843.636	26	
844.114	32	
844.592	33	
845.07	30	
845.548	28	
846.026	25	
846.504	27	
846.982	26	
847.46	25	
847.938	28	
848.416	30	
848.894	29	
849.372	29	
849.85	24	
850.329	24	
850.807	19	
851.285	27	
851.763	26	
852.242	26	
852.72	25	
853.198	23	
853.677	24	
854.155	21	
854.634	21	
855.112	23	
855.591	21	
856.069	19	
856.548	17	
857.026	14	
857.505	19	
857.984	19	
858.462	19	
858.941	12	
859.42	11	
859.899	16	
860.377	19	
860.856	15	
861.335	12	
861.814	15	
862.293	11	
862.772	10	
863.251	10	
863.73	11	
864.209	12	
864.688	5	
865.167	14	
865.646	12	
866.125	9	
866.604	13	
867.083	10	
867.563	10	
868.042	9	
868.521	5	
869	7	
869.48	8	
869.959	9	
870.438	5	
870.918	6	
871.397	9	
871.877	6	
872.356	5	
872.836	6	
873.315	8	
873.795	4	
874.274	7	
874.754	6	
875.234	7	
875.713	7	
876.193	5	
876.673	6	
877.153	9	
877.632	7	
878.112	0	
878.592	-1	
879.072	1	
879.552	2	
880.032	3	
880.512	4	
880.992	3	
881.472	1	
881.952	5	
882.432	1	
882.912	2	
883.392	-4	
883.872	4	
884.352	4	
884.832	1	
885.313	2	
885.793	-1	
886.273	0	
886.753	5	
887.234	6	
887.714	0	
888.195	0	
888.675	6	
889.155	4	
889.636	-1	
890.116	3	
890.597	2	
891.077	1	
891.558	2	
892.039	-1	
892.519	-2	
893	2	
893.481	-1	
893.961	0	
894.442	-3	
894.923	-1	
895.404	3	
895.885	2	
896.365	0	
896.846	-2	
897.327	2	
897.808	-5	
898.289	-4	
898.77	1	
899.251	6	
899.732	1	
900.213	1	
900.694	-1	
901.175	0	
901.657	3	
902.138	-1	
902.619	-2	
903.1	2	
903.582	-1	
904.063	1	
904.544	0	
905.026	-2	
905.507	1	
905.988	1	
906.47	-4	
906.951	-1	
907.433	0	
907.914	3	
908.396	4	
908.877	2	
909.359	3	
909.841	2	
910.322	3	
910.804	7	
911.286	2	
911.767	-3	
912.249	3	
912.731	1	
913.213	-4	
913.695	7	
914.176	-1	
914.658	-1	
915.14	0	
915.622	-3	
916.104	5	
916.586	-1	
917.068	-2	
917.55	-2	
918.032	2	
918.515	-1	
918.997	-1	
919.479	1	
919.961	2	
920.443	-3	
920.926	-6	
921.408	2	
921.89	3	
922.373	-4	
922.855	-4	
923.337	0	
923.82	5	
924.302	2	
924.785	0	
925.267	5	
925.75	-2	
926.232	0	
926.715	2	
927.197	-2	
927.68	5	
928.163	-1	
928.646	-4	
929.128	-3	
929.611	1	
930.094	4	
930.577	1	
931.059	1	
931.542	-3	
932.025	0	
932.508	0	
932.991	-3	
933.474	2	
933.957	0	
934.44	-2	
934.923	0	
935.406	-1	
935.889	-2	
936.372	1	
936.856	-1	
937.339	2	
937.822	1	
938.305	-1	
938.789	3	
939.272	0	
939.755	1	
940.239	-1	
940.722	-4	
941.205	5	
941.689	2	
942.172	1	
942.656	-1	
943.139	4	
943.623	0	
944.106	2	
944.59	-2	
945.074	1	
945.557	1	
946.041	1	
946.525	1	
947.009	0.5	
947.492	0	
947.976	3	
948.46	-1	
948.944	-1	
949.428	-1	
949.912	-2	
950.395	-1	
950.879	3	
951.363	1	
951.847	1	
952.332	-3	
952.816	-1	
953.3	0	
953.784	-3	
954.268	-4	
954.752	-1	
955.236	1	
955.721	-1	
956.205	0	
956.689	-3	
957.174	0	
957.658	1	
958.142	2	
958.627	-3	
959.111	0	
959.596	-1	
960.08	-1	
960.565	-1	
961.049	0	
961.534	2	
962.018	0	
962.503	-3	
962.988	2	
963.472	5	
963.957	0	
964.442	-3	
964.926	-1	
965.411	-2	
965.896	4	
966.381	-1	
966.866	-3	
967.351	-4	
967.836	5	
968.321	0	
968.806	-4	
969.291	0	
969.776	-3	
970.261	1	
970.746	-2	
971.231	0	
971.716	0	
972.201	-5	
972.686	4	
973.172	-1	
973.657	-3	
974.142	1	
974.627	2	
975.113	-5	
975.598	1	
976.084	0	
976.569	1	
977.054	3	
977.54	0	
978.025	-6	
978.511	-1	
978.997	-1	
979.482	1	
979.968	-1	
980.453	0	
980.939	1	
981.425	1	
981.91	3	
982.396	1	
982.882	3	
983.368	-1	
983.854	1	
984.34	-2	
984.825	1	
985.311	-1	
985.797	1	
986.283	0	
986.769	5	
987.255	0	
987.741	0	
988.227	-1	
988.714	-1	
989.2	4	
989.686	2	
990.172	4	
990.658	1	
991.145	-2	
991.631	-2	
992.117	0	
992.603	-1	
993.09	0	
993.576	1	
994.063	-1	
994.549	2	
995.036	-1	
995.522	0	
996.009	0	
996.495	0	
996.982	1	
997.468	-2	
997.955	2	
998.442	2	
998.928	3	
999.415	0	
999.902	0	
1000.388	0	
1000.875	5	
1001.362	0	
1001.849	-2	
1002.336	3	
1002.823	-1	
1003.31	5	
1003.797	2	
1004.284	0	
1004.771	2	
1005.258	-1	
1005.745	-1	
1006.232	2	
1006.719	3	
1007.206	-1	
1007.693	-2	
1008.181	2	
1008.668	-2	
1009.155	0	
1009.642	-1	
1010.13	1	
1010.617	1	
1011.104	-1	
1011.592	3	
1012.079	0	
1012.567	-1	
1013.054	-2	
1013.542	0	
1014.029	5	
1014.517	-1	
1015.004	-2	
1015.492	-1	
1015.98	-3	
1016.467	-1	
1016.955	-1	
1017.443	-1	
1017.931	4	
1018.418	2	
1018.906	0	
1019.394	1	
1019.882	0	
1020.37	-1	
1020.858	-1	
1021.346	-2	
1021.834	-1	
1022.322	-2	
1022.81	3	
1023.298	3	
1023.786	2	
1024.274	-1	
1024.762	3	
1025.25	1	
1025.739	-2	
1026.227	4	
1026.715	4	
1027.203	2	
1027.692	-2	
1028.18	5	
1028.668	-1	
1029.157	-1	
1029.645	0	
1030.134	0	
1030.622	-1	
1031.111	-2	
1031.599	-1	
1032.088	2	
1032.576	-3	
1033.065	1	
1033.553	0	
1034.042	0	
1034.531	2	
1035.02	4	
1035.508	-3	
1035.997	1	
1036.486	1	
1036.975	2	
1037.464	-2	
1037.953	0	
1038.441	2	
1038.93	-1	
1039.419	-3	
1039.908	0	
1040.397	0	
1040.886	-1	
1041.376	2	
1041.865	-5	
1042.354	1	
1042.843	2	
1043.332	2	
1043.821	-1	
1044.311	0	
1044.8	3	
1045.289	2	
1045.778	0	
1046.268	1	
1046.757	2	
1047.247	5	
1047.736	-3	
1048.226	0	
1048.715	2	
1049.205	3	
1049.694	0	
1050.184	0	
1050.673	2	
1051.163	1	
1051.653	-3	
1052.142	1	
1052.632	4	
1053.122	3	
1053.612	0	
1054.101	4	
1054.591	2	
1055.081	4	
1055.571	0	
1056.061	0	
1056.551	2	
1057.041	1	
1057.531	1	
1058.021	2	
1058.511	2	
1059.001	1	
1059.491	0	
1059.981	1	
1060.471	1	
1060.961	-2	
1061.452	-2	
1061.942	-2	
1062.432	6	
1062.922	1	
1063.413	2	
1063.903	0	
1064.393	-2	
1064.884	1	
1065.374	1	
1065.865	-3	
1066.355	0	
1066.846	3	
1067.336	-1	
1067.827	-3	
1068.317	-1	
1068.808	2	
1069.299	-1	
1069.789	2	
1070.28	4	
1070.771	0	
1071.262	2	
1071.752	-2	
1072.243	2	
1072.734	1	
1073.225	5	
1073.716	0	
1074.207	-2	
1074.698	0	
1075.189	4	
1075.68	-2	
1076.171	-2	
1076.662	2	
1077.153	3	
1077.644	-2	
1078.135	1	
1078.626	3	
1079.117	0	
1079.609	3	
1080.1	2	
1080.591	-5	
1081.083	-4	
1081.574	1	
1082.065	0	
1082.557	1	
1083.048	-5	
1083.539	-4	
1084.031	2	
1084.522	3	
1085.014	3	
1085.506	0	
1085.997	0	
1086.489	-1	
1086.98	4	
1087.472	2	
1087.964	-1	
1088.455	1	
1088.947	-3	
1089.439	-3	
1089.931	4	
1090.423	-4	
1090.915	-1	
1091.406	-1	
1091.898	1	
1092.39	0	
1092.882	-3	
1093.374	-1	
1093.866	0	
1094.358	0	
1094.85	-1	
1095.342	3	
1095.835	0	
1096.327	-3	
1096.819	1	
1097.311	0	
1097.803	-3	
1098.296	-2	
1098.788	-1	
1099.28	3	
1099.773	1	
1100.265	3	
1100.758	-2	
1101.25	1	
1101.742	3	
1102.235	0	
1102.727	1	
1103.22	0	
1103.713	2	
1104.205	3	
1104.698	-1	
1105.19	2	
1105.683	1	
1106.176	2	
1106.669	1	
1107.161	2	
1107.654	-1	
1108.147	3	
1108.64	1	
1109.133	2	
1109.626	-2	
1110.119	5	
1110.611	2	
1111.104	0	
1111.597	1	
1112.091	-3	
1112.584	0	
1113.077	1	
1113.57	5	
1114.063	-2	
1114.556	3	
1115.049	2	
1115.543	1	
1116.036	2	
1116.529	-4	
1117.022	-1	
1117.516	-3	
1118.009	1	
1118.503	1	
1118.996	1	
1119.489	-3	
1119.983	-1	
1120.476	-2	
1120.97	3	
1121.464	-2	
1121.957	3	
1122.451	-2	
1122.944	4	
1123.438	-2	
